363,Périodique,Roud Gustave,[Immobile dans le soleil du soir...],Bulletin des anciens élèves du collège de Nyon,,,13,,,1959-11,p. 9,Hommage à Georges Nicole,Fait,,,Non
366,Périodique,Roud Gustave,C. F. Ramuz – Architecte du livre,"Librarium, Revue de la Société suisse des bibliophiles",,,"3ème année, 2",,,1960-08,p. 105-110,,Fait,,,Oui
368,Périodique,Roud Gustave,Poésie de Georges Nicole,Gazette de Lausanne,,,,,,1961-06-10(-11),p. 16,"Lectures, p. 123-126",Fait,,,Oui
369,Périodique,Roud Gustave,Le peintre Steven-Paul Robert,Gazette de Lausanne,,,,,,1961-10-21(-22),p. 7,,Fait,,,
371,Périodique,Roud Gustave,Salutation,Gazette de Lausanne,,,,,,1962-04-21(-22),p. 9,,Fait,,,Oui
458,Photographie,Roud Gustave,La photo quotidienne. Tresseur de Corbeille ET La photo poétique. Pavots,Écolier romand,,,"42e année, 11",Éd. Pro Juventute,,1962-06-01,p. 10-11,,,,,Oui
370,Périodique,Roud Gustave,Le Vase bleu de Paul Cézanne,Carreau,,,72,,,1962-12,p. 26-27,"Salut à quelques peintres, p.25-29.",Fait,,,Non
372,Périodique,Roud Gustave,"Casimir Reymond, jeune peintre",Gazette de Lausanne,,,,,,1963-05-25(-26),p. 20,"Salut à quelques peintres, p.69-72.",Fait,,,
373,Périodique,Roud Gustave,D'un Requiem,Écriture,,,1,,,1964-04,p. 9-11,"Repris dans Requiem, Écrits III, p. 45-49.",Fait,,,
,Périodique,Roud Gustave,"traduction de ""Moisonneur endormi"" par Franz Bäschlin (signé: Bn)",Sonntagspost,,,"84ème année, 18  (Wöchentliche beilage zum ""Langboten und Tagblatt der Stadt Winterthur"")",,,1964-05-01,p. 3,,,,,"Au Fonds ALS, fond Franz Bäschlin"
374,Périodique,Roud Gustave,Gérard de Palézieux,Journal de Sierre et du Valais central,,,52 (numéro spécial du cinquantenaire),,,1964-07-01,s. n. p.,"Gazette de Lausanne, 24 décembre 1954.",Pas fait,,,Oui
375,Périodique,Roud Gustave,"Présences à Port-des-Prés (Extrait), Noms (Extrait), Laboureur au repos (Extrait)",Alliance culturelle romande,,,5,,,1964-10,p. 12-13 et 30,A traiter une fois les recueils établis.,,,,Oui
615,Périodique,Roud Gustave,Rectifications,La Gazette littéraire,,," (Rubrique ""Au courrier de la ""La Gazette littéraire"""")",,,1964-11-21(-22),p. 23,,Fait,,,
377,Périodique,Roud Gustave,"Bain d'un faucheur, Les Cueilleurs de pommes",Le Thyrse,,,"67e année, 7-8",,,1965-07(-08),p. 391-392,Repris de Horizon (1946) et du Repos du Cavalier.,Pas fait (variantes inscrites en note),,,Oui
378,Périodique,Roud Gustave,Notre monde périssable sauvé par la poésie,Gazette de Lausanne,,,,,,1965-11-20(-21),p. 19,,Fait,,,Oui
381,Périodique,Roud Gustave,Trente ans,La Guilde du Livre,,,3,,,1966-03,p. 120,,Fait,,,Non (mais dans boîte La Guilde du Livre)
,Périodique,Roud Gustave,[Voici revivre ces moments…],La Guilde du Livre,,,3,,,1966-03,p. 120,,Fait,,,
608,Périodique,Roud Gustave,"Dissolution des comités littéraires de la Guilde, une lettre de Gustave Roud",Feuille d'Avis de Lausanne,,,,,,1967-01-04,p. 15,"Trouvé dans la correspondace avec Marcel Raymond, CG 419.",,,,
594,Œuvre poétique,Roud Gustave,D'un Requiem,Gazette de Lausanne,,,93,,,1967-04-22(-23),p. 27,"Le début de Requiem (Payot, 1967), avec une seule différence : ""des oiseaux la blessent parfois"" (dans le recueil : ""des oiseaux parfois la blessent"").",Fait,,,
584,Œuvre poétique,Roud Gustave,M'expliquer avec les étoiles,La Gazette littéraire,,,93,,,1967-04-22(-23),s.n.p.,"Publié à côté d'une photographie de Gustave Roud, un repas paysan. (La même que celle qui fut publiée en 1957).",,,,
389,Périodique,Roud Gustave,[Dans l'insigne honneur…],Études de Lettres,,,2,,,1967-04(-06),p. 123-128,Texte de l'allocution de G.Roud lors de la remise du Prix de la Ville de Lausanne.,Fait,,,Oui
,Périodiques,Roud Gustave,Feuillets,Dialogue,,,2,,,1967-05,p. 3,,,,,Fonds Daniel Simond
391,Périodique,Roud Gustave,Voilà vingt ans s'éteignait le grand Ramuz,Construire,,,20,,,1967-05-17,p. 3,Texte signé du 28 février 1967. Reprise du texte [Voies étranges du souvenir…] paru chez Max Roth en 1967.,Pas repris,,,Oui
392,Périodique,Roud Gustave,Petit traité de la marche en plaine,Alliance culturelle romande,,,9,,,1967-05(-06),p. 54-55,"Reprise d'extraits d'""Étoile"" et ""Noms""",Pas repris,,,Oui
,Périodique,Roud Gustave,Requiem: O maison natale,La Gazette littéraire,,,,,,1967-11-25(-26),,"Texte publié dans ""Requiem"". Comporte une différence avec le texte qui figure dans le recueil.",Fait,,,Fonds Daniel Simond
,Périodique,Roud Gustave,Requiem : O maison natale,La Gazette littéraire,,,,,,1967-11-25(-26),p. 32,Requiem,,,,
,Périodique,Roud Gustave,Image sans emploi,Organe de l'Association romande du personnel de la librairie et de l'édition (ARPLE),,,4,,,1968-09,p. 5,"Repris de La Revue Romande , mais dans une autre mise en page. Repris dans « Images », Campagne perdue",Fait,,,Fonds Daniel Simond
396,Périodique,Roud Gustave,La Désertion,Gazette de Lausanne,,,,,,1968-09-21(-22),p. 37,"Même texte que celui paru dans Etudes de lettres (no 3, 1968). Lectures, p.127-130",Pas repris,,,Oui
397,Périodique,Roud Gustave,Petite lettre au Président Weber-Perret,Alliance culturelle romande,,,12,,,1968-11,p. 9-13,,Fait,,,Oui
609,Périodique,Roud Gustave,Hommage de Gustave Roud,Organe de l'association romande du personnel de la librairie et de l'édition (ARPLE),,,"20e année, 6",,,1968-12,p. 6-7,"""Présence"", La Liberté, 1-2 avril 1972.",,,,Oui
398,Périodique,Roud Gustave,La Conquête d'un monde,Gazette de Lausanne,,,,,,1968-12-07(-08),p. 35,"Cet article reprend la fin de la préface que Roud a écrite pour les Œuvres de Catherine Colomb, repris dans Lectures, p. 131-146",Pas repris,,,Oui
400,Périodique,Roud Gustave,L'Accueil au monde,Bulletin des anciens élèves du collège de Nyon,,,23,,,1969-09,p. 8-9,Homage à Georges Nicole,Fait,,,Oui
617,Périodique,Roud Gustave,Corbehaut,Gazette de Lausanne,,,,,,1970-02-28(-03-01),p. 30,Reprend en partie la préface à Corbehaut de Félix Vallotton.,Pas fait,,,Oui
401,Périodique,Roud Gustave,Roud à Ramuz,Journal de Genève,,,,,,1970-10-03,p. 15,Lettre du samedi 9 décembre 1933.,Fait,,,Oui
402,Périodique,Roud Gustave,Prélude à la campagne perdue,Gazette de Lausanne,,,,,,1970-10-03(-04),p. 35,"Extrait de “Prélude”, Campagne perdue, Écrits III, p.87-89.",Fait,,,Non
406,Périodique,Roud Gustave,"Présence (rubrique ""Hommage à Henry-Louis Mermod"")",La Liberté,,,,,,1972-04-01(-02),"p. 10 du cahier ""Dimanche"" et 38 du journal.","Reprise d'un hommage paru dans 13/12 (ARPLE), 1968. Publié ausssi dans La Revue de Belles-Lettres, 1972, n°1, pp. 31-32.",Fait,,,Oui
407,Périodique,Roud Gustave,Sur cette route qui mène à un présent perpétuel,Journal de Genève,,,,,,1972-04-15(-16),p. 1,"Extraits de Campagne perdue. “Hier à pied [...] de l'oreille” est repris dans CP, Écrits III, p. 155-157. “Fernand laboure [...] en triompher” est repris dans CP, Écrits III, p. 195-196. “Bêtes sauvages [...] combien de temps?” est repris dans CP, Écrits III, p. 152-153. “Brève fugue [...] d'ailleurs” est repris dans CP, Écrits III, p. 140-141.",Fait,Oui,,Oui
408,Périodique,Roud Gustave,Campagne perdue,Gazette de Lausanne,,,,,,1972-04-15(-16),p. 23,"Extraits de Campagne perdue: “Je m'assieds avec tous (...) dernier revoir” est repris dans CP, Ecrits III, p.192-193. Depuis “Hier soir” jusqu'au bas de la page, l'extrait est repris dans CP, Ecrits III, p.168-169.",Fait,,,Oui
452,Périodique,Roud Gustave,Lettres à et de Pierre-Louis Matthey,Études de Lettres,,,2-3,,,1972-04(-09),p. 133-143,,Pas repris,,,Oui
459,Périodique,Roud Gustave,"[Ecoute, c'est la pluie, écoute !…]",La Flamme,,,,,,1972-07,p. 11,,Fait,,,
410,Périodique,Roud Gustave,Félix Vallotton graveur,La Nouvelle Revue de Lausanne,,,,,,1972-08-04,p. 15,,Fait,,,Oui
610,Périodique,Roud Gustave,Essai de réponse,Matulu,,Interview de Gustave Roud par Jean-Pierre Martinet,17,,,1972-09,p. 6,,Fait,,,Non
619,Périodique,Roud Gustave,D'une Quête,Matulu,,,17,,,1972-09,p. 6-7,"Reprise partielle de [SI CE QU'ON APPELLE UN « PRIX LITTÉRAIRE » …] « Réponse de Monsieur Gustave Roud », Feuille centrale de Zofingue, 81e année, 9/10, août/septembre 1941.",,,,Non
412,Périodique,Roud Gustave,L'Alchimiste au regard aigu,Gazette de Lausanne,,,,,,1972-10-07(-08),,"Avant les autruches, après les iguanes, p. 458-460",Fait,,,Oui
404,Périodique,Roud Gustave,[La porte est ouverte…],Études de Lettres,,,4,,,1972-10(-12),p. 89,Extraits de deux articles différents sur Auberjonois,Pas repris,,,Oui
414,Périodique,Roud Gustave,La Fascination des eaux,Gazette de Lausanne,,,,,,1973-11-03(-04),p. 4,Homage à Daniel Simond,Fait,,,Oui
618,Périodique,Roud Gustave,Des Cahiers du Sud à l'Ame romantique et le rêve. Lettres d'Béguin Albert et de Gustave Roud,Études de Lettres,,,3,,,1974-07(-09),p. 15-26,Publication de certaines lettres avant la parution de la correspondance complète en volume.,Pas fait,,,Oui
420,Périodique,Roud Gustave,D'une campagne perdue,Orte,,,11,,,1976-09(-10),p. 32-33,Texte français avec traduction allemande de Werner Bucher. Le texte français est repris avec de très légères modifications de la version de Campagne perdue.,Pas repris,,,
422,Périodique,Roud Gustave,"Requiem, une tache couleur de ciel",Orte,,,12,,,1976-1977,p. 47-48,Reprise sans modification d'une partie de Requiem.,Pas repris,,,
423,Périodique,Roud Gustave,"Quelques notes de 1924, Air de la Solitude, Le Repos du Cavalier, Requiem, Campagne perdue, Bourreaux - sainte, Trakl, Métamorphose du malin (extraits)",Solaire,,,"17 (""Autour de Gustave Roud"")",,,1977-06,s.n.p.,,,,,
424,Périodique,Roud Gustave,Poésie,"Samedi littéraire (Journal de Genève, Gazette de Lausanne)",,,,,,1978-12-23,p. II (Samedi littéraire),"Repris dans Cahiers, 1, p. 74-76.",Fait,,,
105,Périodique,Roud Gustave,"Poème, Sanatorium, Pain jeté (rubrique ""Notes"")",Aujourd'hui,,,49,,,,p. 3,"Contient ""Temps de la moisson"" de Hölderlin.",Fait,,,Oui
606,Périodique,Roud Gustave (pas sûr),Le poète Pierre-Louis Matthey titulaire du Grand Prix C. F. Ramuz,La Guilde du Livre,,,11,,,1955-11,p. 411,,Pas fait,,,Non (mais dans boîte La Guilde du Livre)
,Périodique,Roud Gustave (signé Adrien Delarze),Cendre,Aujourd'hui,,,32,,,1930-07-10,p. 1-2,"Le paragraphe qui commence par “J'entends les voix des pêcheurs” est repris dans Feuillets, Écrits I, p. 93. Le paragraphe qui commence par “Je dessine ici le dernier cerisier” est repris dans Feuillets, p. 94. Une partie du paragraphe qui commence par “Le vent se lève...” (depuis “Dire les travaux...” jusqu'à la fin du paragraphe) est reprise dans Air de la solitude, Écrits II, p. 140. Le paragraphe qui commence par “Notre longue marche par un pays pluvieux” est repris dans Air de la solitude.",Fait,,,
92,Périodique,Roud Gustave (signé Adrien Delarze),Cendre,Aujourd'hui,,,34,,,1930-07-24,p. 1-2,"Tout le début, repris dans Feuillet 1950 (la fin est reprise de notes de journal)",Fait,,,
111,Périodique,Roud Gustave (signé Adrien Delarze),Rapsodie,Aujourd'hui,,,61,,,1931-01-29,p. 1-2,"Lectures, p. 21-24.",Fait,,,Oui
141,Périodique,Roud Gustave (signé Adrien Delarze),"Le paragraphe qui commence par “Ce soir le ciel” jusqu'à “double abandon” est repris dans Feuillets, Écrits I, p. 74-75. Une partie du paragraphe qui commence par “Toutes mes pensées s'ordonnent...” (depuis “Les moissons sont si belles...” jusqu'à “...les bouquets des morts”) est reprise dans Essai pour un paradis, Écrits I, p. 246. Le paragraphe qui commence par “J'aimais la noire vallée” est repris dans Air de la solitude, Écrits II, p. 197. Tout comme Le paragraphe qui commence par “Je suis moi par habitude"".",Aujourd'hui,,,105,,,1931-12-03,p. 1-2,"Le paragraphe qui commence par “Ce soir le ciel” jusqu'à “double abandon” est repris dans Feuillets, Écrits I, p. 74-75. Une partie du paragraphe qui commence par “Toutes mes pensées s'ordonnent...” (depuis “Les moissons sont si belles...” jusqu'à “...les bouquets des morts”) est reprise dans Essai pour un paradis, Écrits I, p. 246. Le paragraphe qui commence par “J'aimais la noire vallée” est repris dans Air de la solitude, Écrits II, p. 197. Le paragraphe qui commence par “Je suis moi par habitude XXX incomplet?",Fait,,,
196,Périodique,Roud Gustave (signé Adrien Delarze),Récit ancien,La Guilde du Livre,,,10,,,1940-10,p. 158-159,,Fait,,,Oui
117,Périodique,Roud Gustave (signé L. V.),"""Nègres""",Aujourd'hui,,,65,,,1931-02-26,p. 7,"Sur l'ouvrage Types nègres du continent noir, publié chez Orell-Füssli.",Fait,,,
112,Périodique,Roud Gustave (signé O. C.),"Mémoire du disque (rubrique ""Notes"")",Aujourd'hui,,,61,,,1931-01-29,p. 3-4,,Fait,,,
115,Périodique,Roud Gustave (signé O. C.),"Triangle (rubrique ""Note"")",Aujourd'hui,,,65,,,1931-02-26,p. 4,"Repris dans ""Les Fleurs et Les Saisons"", p. 21-24",Fait,,,
119,Périodique,Roud Gustave (signé O. C.),"Deux lettres de Rimbaud à Verlaine (""Notes"")",Aujourd'hui,,,67,,,1931-03-12,p. 3,,Fait,,,
120,Périodique,Roud Gustave (signé O. C.),"Dessins d'enfants (rubrique ""Notes"")",Aujourd'hui,,,69,,,1931-03-26,p. 4-5,,Fait,,,
122,Périodique,Roud Gustave (signé O. C.),"""Peinture moderne"" (rubrique ""Notes"")",Aujourd'hui,,,70,,,1931-04-02,p. 2,"Salut à quelques peintres, p.91-94. Repris en partie, sous le titre ""Petit rappel amical d'une découverte"", Hommage à Jaques Berger, Pour l'Art, 1963.",Fait,,,
124,Périodique,Roud Gustave (signé O. C.),"Félix Vallotton, sculpteur (rubrique ""Notes"")",Aujourd'hui,,,71,,,1931-04-09,p. 3,"Salut à quelques peintres, p. 32.",Fait,,,
123,Périodique,Roud Gustave (signé O. C.),"Renseignement (rubrique ""Notes"")",Aujourd'hui,,,71,,,1931-04-09,p. 3,"Salut à quelques peintres, p. 31-32.",Fait,,,
126,Périodique,Roud Gustave (signé O. C.),"Naissance d'""Hallelujah"" (rubrique ""Notes"")",Aujourd'hui,,,73,,,1931-04-23,p. 2,,Fait,,,
127,Périodique,Roud Gustave (signé O. C.),"Char d'herbe, Bûcheron du printemps (rubrique ""Notes"")",Aujourd'hui,,,76,,,1931-05-14,p. 5-6,"“Bûcheron du printemps” est repris en partie et avec d'importantes variantes (depuis “J'aime quand le matin est tout jeune encore…”) dans Campagne perdue, Écrits III, p. 160-161. Cahiers, 6, p. 108-109, sous le titre “Bûcheron de printemps”.",Fait,,,
131,Périodique,Roud Gustave (signé O. C.),"L'Art des jardins (rubrique ""Notes"")",Aujourd'hui,,,86,,,1931-07-23,p. 2,,Fait,,,
132,Périodique,Roud Gustave (signé O. C.),"Commentateurs de Rimbaud (rubrique ""Notes"")",Aujourd'hui,,,86,,,1931-07-23,p. 3,,Fait,,,
142,Périodique,Roud Gustave (signé O. C.),"Maisons de poupées (rubrique ""Notes"")",Aujourd'hui,,,106,,,1931-12-10,p. 7,,Fait,,,
580,Correspondance,Roud Gustave et Ramuz C. F.,Correspondance 1928-1947,Cahiers Gustave Roud,,éd. Ivana Bogicevic et Daniel Maggetti,16,Lausanne et Carrouge,Association des Amis de Gustave Roud,2016,,,,,,
437,Correspondance,"Roud Gustave, Borgeaud Georges",Correspondance 1936-1974,Cahiers Gustave Roud,,éd. Anne-Lise Delacrétaz,12,Lausanne et Carrouge,Association des Amis de Gustave Roud,2008,,,,,,
435,Correspondance,"Roud Gustave, Colomb Catherine",Correspondance 1945-1964,Cahiers Gustave Roud,,éd. Anne-Lise Delacrétaz,9,Lausanne et Carrouge,Association des Amis de Gustave Roud,1997,,,,,,
433,Correspondance,"Roud Gustave, Crisinel Edmond-Henri",Correspondance 1928-1947,Cahiers Gustave Roud,,"éd. Anne-Lise Delacrétaz, avant-propos de Doris Jakubec",7,Lausanne et Carrouge,Association des Amis de Gustave Roud,1997,,,,,,
439,Correspondance,"Roud Gustave, Galland Bertil",Correspondance 1957-1976,Cahiers Gustave Roud,,éd. Daniel Maggetti et Nicolas Gex,14,Lausanne et Carrouge,Association des Amis de Gustave Roud,2011,,,,,,
431,Correspondance,"Roud Gustave, Martin Vio",Un hêtre en juillet (Extraits de lettres à une amie),Solaire,,éd. et présentation Martin Vio,24,,,1979,s. n. p.,,,,,
434,Correspondance,"Roud Gustave, Matthey Pierre-Louis",Correspondance 1932-1969,Cahiers Gustave Roud,,"éd. Anne-Lise Delacrétaz, avant-propos de Marion Graf",8,Lausanne et Carrouge,Association des Amis de Gustave Roud,1997,,,,,,
436,Correspondance,"Roud Gustave, Mercanton Jacques",Correspondance 1948-1972,Cahiers Gustave Roud,,éd. Daniel Maggetti et Stéphane Pétermann,11,Lausanne et Carrouge,Association des Amis de Gustave Roud,2006,,,,,,
438,Correspondance,"Roud Gustave, Raymond Marcel",Correspondance 1942-1976,Cahiers Gustave Roud,,"éd. Nicolas Fleury et Timothée Léchot, avec la collaboration d'Odile Cornuz, préface de Claire Jaquier",13,Lausanne et Carrouge,Association des Amis de Gustave Roud,2009,,,,,,
432,Correspondance,"Roud Gustave, Robert Steven-Paul",Lettres de jeunesse 1915-1922,Cahiers Gustave Roud,,"éd. Doris Jakubec, Anne Perrier, Françoise Reymond-Robert",2,Lausanne et Carrouge,Association des Amis de Gustave Roud,1981,,,,,,
384,Périodique,"Roud Gustave, Simond Daniel",Pareil à un bel arbre,"ADAM, International Review",,,319-320-321,,,1967,p. 47-48,Reprend en partie l'introduction aux Œuvres complètes de Ramuz.,Pas fait,,,Oui
385,Périodique,"Roud Gustave, Simond Daniel",Pareil à un bel arbre,Treize étoiles,,,2,,,1967-02,p. 24-37,Reprise de l'introduction aux Œuvres complètes de Ramuz. Le texte se poursuit aux nos 3 et 4 de la même année.,Pas fait,,,Non
674,Périodique,"Roud Gustave, Simond Daniel","Pareil à un bel arbre, Suite",Treize étoiles,,,"17, 3",,,1967-03,p. 29-35,Reprend en partie 'introduction aux Œuvres complètes de Ramuz.,Pas fait,,,Oui
675,Périodique,"Roud Gustave, Simond Daniel","Pareil à un bel arbre, Suite et fin",Treize étoiles,,,"17, 4",,,1967-04,p. 19-20,Reprend en partie 'introduction aux Œuvres complètes de Ramuz.,Pas fait,,,Oui
,À propos de Roud,s.i.a,"Le ""Prix de la Ville de Lausanne"" a été remis hier à Gustave Roud",La Tribune de Lausanne,,,,,,1967-04-13,p. 9,,,,,Fonds Daniel Simond
,À propos de Roud,s.n.a.,Au rendez-vous des 3 poètes,Journal de Genève,,,,,,1967-11-26,,,Pas fait,,,"Non (IS 5178 VIII…, Raphaël Aubert)"
,À propos de Roud,s.n.a.,"""Requiem"" de Gustave Roud",L'Éducateur,,,,,,1968-02-09,,,Pas fait,,,"Non (IS 5178 VIII…, Raphaël Aubert)"
178,Traduction,Sainte Hildegarde,"Bourreaux - Sainte (rubrique ""Saisons"")",Suisse romande,,,"1ère série, 6",,,1938-03-15,p. 284-287,Repris dans Cahiers Gustave Roud 3.,Fait + photocopié,,,Oui
,À propos de Roud,Santschi Madeleine,"Gustave Roud et la déchiffrage du ""Requiem""",Feuille d'Avis de Lausanne,,,,,,1969-01-15,p. 13,,,,,Fonds Daniel Simond
,À propos de Roud,Simond Daniel,Gustave Roud,"La Revue du dimanche, supplément hebdomadaire de La Revue de Lausanne",,,,,,1934-08-12,,"Trouvé dans le Fonds Éd. Martinet, BCUL IS 1994/3 b/33",,,,
,À propos de Roud,Tâche Pierre-Alain,"Gustave Roud: ""Requiem""",Tribune de Lausanne,,,,,,1968-01-14,p. 14,,,,,Fonds Daniel Simond
,À propos de Roud,Tâche Pierre-Alain,Philippe Jaccottet présente Gustave Roud,Tribune de Lausanne,,,,,,1968-04-14,,,,,,Fonds Daniel Simond
,À propos de Roud,Tauxe Henri-Charles,Gustave Roud poète,La Gazette littéraire,,,,,,1967-03-18(-19),,,,,,Fonds Daniel Simond
,À propos de Roud,Tauxe Henri-Charles,Des richesses poétiques existent dans notre pays portées par ceux qui vivent et qui meurent,Gazette de Lausanne,,,85,,,1967-04-13,p. 9,,,,,
,À propos de Roud,Tauxe Henri-Charles,Gustave Roud et ses amis,Gazette de Lausanne,,,87,,,1967-04-15(-16),p. 37,"Interview du poète, à l'occasion du Prix de la Ville de Lausanne.",,,,
,À propos de Roud,Tauxe Henri-Charles,"Au Palais de Rumine, ""Gustave Roud et ses amis""",Gazette de Lausanne,,,,,,1967-04-21,p. 15,,,,,"Fonds ALS, SSV 01-b-01-1947"
,À propos de Roud,Tauxe Henri-Charles,Expositon Gustave Roud,Gazette de Lausanne,,,93,,,1967-04-22(-23),p. 5,,,,,
,À propos de Roud,Tauxe Henri-Charles,Les 75 ans de Gustave Roud,Feuille d'Avis de Lausanne,,,,,,1972-03,,,,,,Fonds Daniel Simond
288,Traduction,Textes égyptiens,Poésie éternelle,Pour l'Art,,,15,,,1950-11(-12),p. 3-4,"Traduction, à partir d'une version allemande, du texte égyptien ""La mort est aujourd'hui devant ma face"". Reprise dans CGR 3.",Fait + photocopié,,,Oui
341,Traduction,Textes égyptiens,Texte des pyramides,Pour l'Art,,,49,,,1956-07(-08),p.10,Reprise dans CGR 3.,Fait + photocopié,,,Non
482,Traduction,Tieck Louis,"Dernières années de Novalis (rubrique ""Textes"")",Aujourd'hui,,Trad. non signée,70,,,1931-04-02,p. 6-7,"Traduction d'un extrait de la préface de Tieck Louis aux oeuvres de Novalis, contient l'extrait d'une lettre de Novalis à Tieck.",Fait + photocopié,,,Non
637,Traduction,Trakl Georg,Six poèmes,Revue de Belles-Lettres,,,1,,,1971,p. 3-8,"Contient: ""Nuit d'hiver"", ""Déclin"" (""Untergang""), ""A un jeune mort"", ""Elis"" 1 et 2, ""Le Sommeil"".",Pas fait (photocopié),,,Oui
259,Traduction,Trakl Georg,Quatre poëmes de Georg Trakl,La Guilde du Livre,,Avec une note de Gustave Roud,3,,,1947-03,p. 86-89,"Contient: ""Elis"", ""Deux fragments d'Hélian"" et De profundis"".",Fait + photocopié,,,Oui
270,Traduction,Trakl Georg,Georg Trakl,Formes et couleurs,,,1,,,1948-01,s. n. p.,"Contient: ""Psaume"", ""A l'enfant Elis"", ""Chant du soir"", ""En chemin"", ""Grodek"", ""Rêve et victoire de la ténèbre"" (fragment), ""Révélation et chute du néant"" (fragment). Une importante étude sur la poésie de Trakl précède ces traductions.",Fait + photocopié,,,Non
666,Traduction,Trakl Georg,Hélian,Pour l'Art,,,2,,,1949-03(-04),p. 12,"""Hélian"" (fragment). Avec à la fin l'indication: ""Trad. dans Formes et Couleurs, La Médecine.""",Fait + photocopié,,,Non
489,Traduction,Trakl Georg,"Transfiguration, À un jeune mort",Pour l'Art,,,6,,,1949-11(-12),p. 14-15,"""A un jeune mort"" a été repris dans la Revue de belles-lettres, 1971.",Fait + photocopié,,,Non
,Traduction,Trakl Georg,Des musiques volées aux musiques choisies,Carreau,,,35,,,1953-12,p. 1,"Contient deux vers d'un poème de Trakl traduit par Roud: ""Une fontaine chante. Les nuages / Au coeur du bleu glissent, doux et légers…"".",Fait,,,Non
376,Traduction,Trakl Georg,Georg Trakl présenté et traduit par Gustave Roud,Gazette de Lausanne,,,,,,1964-11-14(-15),p. 19,"Article repris par Jaccottet en tant que préface à l'édition posthume Georg Trakl, Vingt-quatre poèmes, avec quelques modifications minimes (dont la réduction de la seconde citation). Roud propose, dans Gazette de Lausanne des 21-22 novembre, p. 23, quelques ""Rectifications"". Contient: « Un fragment d'Hélian », « Psaume », « De profundis », « Plainte (1) » et ""Foehn"".",Pas fait (photocopié),,,Oui
,À propos de Roud,V. Ph.,"L'actualité de la semaine, Le ""Requiem"" de Gustave Roud",Feuille d'Avis de Lausanne,,,,,,1967-12-08,,,Pas fait,,,"Non (IS 5178 VIII…, Raphaël Aubert)"
,À propos de Roud,Vuilleumier Jean,Trois écrivains au pays des ombres,Tribune de Genève,,,,,,1968-02-14,,,Pas fait,,,"Non (IS 5178 VIII…, Raphaël Aubert)"
,Traduction,Weber Werner,Lettre au poète Werner Weber,La Guilde du Livre,,,5,,,1949-05,p. 114-116,"Lectures, p. 99-104. Contient la traduction de deux poèmes de Werner Weber.",Fait + photocopié,,,Oui
,À propos de Roud,,"Le ""Prix de Lausanne"" 1967 attribué à Gustave Roud",Tribune de Lausanne,,,,,,1967-02-67,,,,,,Fonds Daniel Simond
